"seriesID","seriesCode","seriesName","seriesParent","seriesUnits","entityID","entityIso","entityName","dataValue","dataYear","dataNote","dataSource","seriesDescription"
33798,"HHU781l_HHCMale","Male","HHU781l_HHTotalIndividual","%",37,"BLR","Belarus","40.7953688629278",2023,"","National Statistical Committee of the Republic of Belarus (Belstat)","Individuals with ICT skills, by type of skills: Changing privacy settings on your device, account or app to limit the sharing of personal data and information (e.g. name, contact information, photos): Male"
33798,"HHU781l_HHCMale","Male","HHU781l_HHTotalIndividual","%",37,"BLR","Belarus","40.3563488257677",2024,"in the last 12 months","National Statistical Committee of the Republic of Belarus (Belstat)","Individuals with ICT skills, by type of skills: Changing privacy settings on your device, account or app to limit the sharing of personal data and information (e.g. name, contact information, photos): Male"
33798,"HHU781l_HHCMale","Male","HHU781l_HHTotalIndividual","%",40,"BWA","Botswana","18.41386954292048",2024,"","Statistics Botswana","Individuals with ICT skills, by type of skills: Changing privacy settings on your device, account or app to limit the sharing of personal data and information (e.g. name, contact information, photos): Male"
33798,"HHU781l_HHCMale","Male","HHU781l_HHTotalIndividual","%",43,"BRN","Brunei Darussalam","27.6887432188065",2018,"","Authority for Info-communciations Technology Industry of Brunei Darussalam (AITI)","Individuals with ICT skills, by type of skills: Changing privacy settings on your device, account or app to limit the sharing of personal data and information (e.g. name, contact information, photos): Male"
33798,"HHU781l_HHCMale","Male","HHU781l_HHTotalIndividual","%",43,"BRN","Brunei Darussalam","42.62211771191331",2024,"","Authority for Info-communications Technology Industry of Brunei Darussalam","Individuals with ICT skills, by type of skills: Changing privacy settings on your device, account or app to limit the sharing of personal data and information (e.g. name, contact information, photos): Male"
33798,"HHU781l_HHCMale","Male","HHU781l_HHTotalIndividual","%",47,"CAN","Canada","49.0",2022,"","Statistics Canada","Individuals with ICT skills, by type of skills: Changing privacy settings on your device, account or app to limit the sharing of personal data and information (e.g. name, contact information, photos): Male"
33798,"HHU781l_HHCMale","Male","HHU781l_HHTotalIndividual","%",49,"CHL","Chile","42.7044048437102",2023,"","Instituto Nacional de Estadisticas","Individuals with ICT skills, by type of skills: Changing privacy settings on your device, account or app to limit the sharing of personal data and information (e.g. name, contact information, photos): Male"
33798,"HHU781l_HHCMale","Male","HHU781l_HHTotalIndividual","%",53,"COL","Colombia","13.3086654181639",2022,"","Departamento Administrativo Nacional de Estadistica (DANE)","Individuals with ICT skills, by type of skills: Changing privacy settings on your device, account or app to limit the sharing of personal data and information (e.g. name, contact information, photos): Male"
33798,"HHU781l_HHCMale","Male","HHU781l_HHTotalIndividual","%",53,"COL","Colombia","16.7797955854594",2023,"","Departamento Administrativo Nacional de Estadistica (DANE)","Individuals with ICT skills, by type of skills: Changing privacy settings on your device, account or app to limit the sharing of personal data and information (e.g. name, contact information, photos): Male"
33798,"HHU781l_HHCMale","Male","HHU781l_HHTotalIndividual","%",53,"COL","Colombia","15.28994126645226",2024,"","Departamento Administrativo Nacional de Estadistica (DANE)","Individuals with ICT skills, by type of skills: Changing privacy settings on your device, account or app to limit the sharing of personal data and information (e.g. name, contact information, photos): Male"
33798,"HHU781l_HHCMale","Male","HHU781l_HHTotalIndividual","%",61,"CIV","Côte d'Ivoire","12.8433772743932",2023,"","ARTCI","Individuals with ICT skills, by type of skills: Changing privacy settings on your device, account or app to limit the sharing of personal data and information (e.g. name, contact information, photos): Male"
33798,"HHU781l_HHCMale","Male","HHU781l_HHTotalIndividual","%",61,"CIV","Côte d'Ivoire","0.9412953350305717",2024,"","ARTCI","Individuals with ICT skills, by type of skills: Changing privacy settings on your device, account or app to limit the sharing of personal data and information (e.g. name, contact information, photos): Male"
33798,"HHU781l_HHCMale","Male","HHU781l_HHTotalIndividual","%",67,"DEU","Germany","31.0146359240035",2021,"","Statistisches Bundesamt (Destatis)","Individuals with ICT skills, by type of skills: Changing privacy settings on your device, account or app to limit the sharing of personal data and information (e.g. name, contact information, photos): Male"
33798,"HHU781l_HHCMale","Male","HHU781l_HHTotalIndividual","%",67,"DEU","Germany","59.2766902985792",2023,"","Federal Statistical Office","Individuals with ICT skills, by type of skills: Changing privacy settings on your device, account or app to limit the sharing of personal data and information (e.g. name, contact information, photos): Male"
33798,"HHU781l_HHCMale","Male","HHU781l_HHTotalIndividual","%",71,"DNK","Denmark","43.9407821205795",2020,"","Statistics Denmark","Individuals with ICT skills, by type of skills: Changing privacy settings on your device, account or app to limit the sharing of personal data and information (e.g. name, contact information, photos): Male"
33798,"HHU781l_HHCMale","Male","HHU781l_HHTotalIndividual","%",71,"DNK","Denmark","48.4074030315068",2021,"Re.  Changing privacy settings on your device. The wording in the items that is collected: c) Limited access to profile or content on social networking sites or shared online#storage","Statistics Denmark","Individuals with ICT skills, by type of skills: Changing privacy settings on your device, account or app to limit the sharing of personal data and information (e.g. name, contact information, photos): Male"
33798,"HHU781l_HHCMale","Male","HHU781l_HHTotalIndividual","%",71,"DNK","Denmark","52.1359455487906",2023,"","Statistics Denmark","Individuals with ICT skills, by type of skills: Changing privacy settings on your device, account or app to limit the sharing of personal data and information (e.g. name, contact information, photos): Male"
33798,"HHU781l_HHCMale","Male","HHU781l_HHTotalIndividual","%",72,"DOM","Dominican Rep.","9.7342304772633",2022,"","Oficina Nacional de Estadistica","Individuals with ICT skills, by type of skills: Changing privacy settings on your device, account or app to limit the sharing of personal data and information (e.g. name, contact information, photos): Male"
33798,"HHU781l_HHCMale","Male","HHU781l_HHTotalIndividual","%",73,"ESP","Spain","70.3987160722304",2020,"","Instituto Nacional de Estadística (INE)","Individuals with ICT skills, by type of skills: Changing privacy settings on your device, account or app to limit the sharing of personal data and information (e.g. name, contact information, photos): Male"
33798,"HHU781l_HHCMale","Male","HHU781l_HHTotalIndividual","%",73,"ESP","Spain","72.2838343863197",2021,"","Instituto Nacional de Estadística (INE)","Individuals with ICT skills, by type of skills: Changing privacy settings on your device, account or app to limit the sharing of personal data and information (e.g. name, contact information, photos): Male"
33798,"HHU781l_HHCMale","Male","HHU781l_HHTotalIndividual","%",73,"ESP","Spain","75.1041467441859",2023,"","Instituto Nacional de Estadistica","Individuals with ICT skills, by type of skills: Changing privacy settings on your device, account or app to limit the sharing of personal data and information (e.g. name, contact information, photos): Male"
33798,"HHU781l_HHCMale","Male","HHU781l_HHTotalIndividual","%",103,"HKG","Hong Kong, China","18.2604706036573",2022,"In last twelve months","Census and Statistics Department","Individuals with ICT skills, by type of skills: Changing privacy settings on your device, account or app to limit the sharing of personal data and information (e.g. name, contact information, photos): Male"
33798,"HHU781l_HHCMale","Male","HHU781l_HHTotalIndividual","%",103,"HKG","Hong Kong, China","24.2017879948914",2023,"Using a personal computer (i.e. desktop computer, laptop and tablet).","Census and Statistics Department, Hong Kong Special Administrative Region, China","Individuals with ICT skills, by type of skills: Changing privacy settings on your device, account or app to limit the sharing of personal data and information (e.g. name, contact information, photos): Male"
33798,"HHU781l_HHCMale","Male","HHU781l_HHTotalIndividual","%",103,"HKG","Hong Kong, China","29.552959105918212",2024,"Changing privacy settings on devices, accounts or apps to limit the sharing of personal data and information in previous 12 months. Excludes foreign domestic helpers.","Census and Statistics Department, Hong Kong Special Administrative Region, China","Individuals with ICT skills, by type of skills: Changing privacy settings on your device, account or app to limit the sharing of personal data and information (e.g. name, contact information, photos): Male"
33798,"HHU781l_HHCMale","Male","HHU781l_HHTotalIndividual","%",107,"HRV","Croatia","41.4387348090784",2021,"","Croatian Bureau of Statistics","Individuals with ICT skills, by type of skills: Changing privacy settings on your device, account or app to limit the sharing of personal data and information (e.g. name, contact information, photos): Male"
33798,"HHU781l_HHCMale","Male","HHU781l_HHTotalIndividual","%",107,"HRV","Croatia","50.6061375759115",2023,"","Croatian Bureau of Statistics","Individuals with ICT skills, by type of skills: Changing privacy settings on your device, account or app to limit the sharing of personal data and information (e.g. name, contact information, photos): Male"
33798,"HHU781l_HHCMale","Male","HHU781l_HHTotalIndividual","%",116,"IRN","Iran (Islamic Republic of)","1.65413136927878",2021,"","Statistical Centre of Iran","Individuals with ICT skills, by type of skills: Changing privacy settings on your device, account or app to limit the sharing of personal data and information (e.g. name, contact information, photos): Male"
33798,"HHU781l_HHCMale","Male","HHU781l_HHTotalIndividual","%",117,"IRQ","Iraq","2.036596630884764",2022,"","Authority of Statistics and Geographic Information Systems","Individuals with ICT skills, by type of skills: Changing privacy settings on your device, account or app to limit the sharing of personal data and information (e.g. name, contact information, photos): Male"
33798,"HHU781l_HHCMale","Male","HHU781l_HHTotalIndividual","%",124,"JOR","Jordan","33.410238014893004",2024,"","Ministry of Digital Economy and Entrepreneurship","Individuals with ICT skills, by type of skills: Changing privacy settings on your device, account or app to limit the sharing of personal data and information (e.g. name, contact information, photos): Male"
33798,"HHU781l_HHCMale","Male","HHU781l_HHTotalIndividual","%",128,"KOR","Korea (Rep. of)","32.8438804184364",2021,"","Ministriy of Sceience and ICT(MSIT)","Individuals with ICT skills, by type of skills: Changing privacy settings on your device, account or app to limit the sharing of personal data and information (e.g. name, contact information, photos): Male"
33798,"HHU781l_HHCMale","Male","HHU781l_HHTotalIndividual","%",128,"KOR","Korea (Rep. of)","32.1801778503105",2022,"","Ministry of Science and ICT","Individuals with ICT skills, by type of skills: Changing privacy settings on your device, account or app to limit the sharing of personal data and information (e.g. name, contact information, photos): Male"
33798,"HHU781l_HHCMale","Male","HHU781l_HHTotalIndividual","%",128,"KOR","Korea (Rep. of)","39.5243649051573",2023,"","Ministry of Science and ICT","Individuals with ICT skills, by type of skills: Changing privacy settings on your device, account or app to limit the sharing of personal data and information (e.g. name, contact information, photos): Male"
33798,"HHU781l_HHCMale","Male","HHU781l_HHTotalIndividual","%",128,"KOR","Korea (Rep. of)","39.6266604027485",2024,"","Ministry of Science and ICT","Individuals with ICT skills, by type of skills: Changing privacy settings on your device, account or app to limit the sharing of personal data and information (e.g. name, contact information, photos): Male"
33798,"HHU781l_HHCMale","Male","HHU781l_HHTotalIndividual","%",130,"KWT","Kuwait","40.3940402645307",2020,"","Communication and Information Technology Regulatory Authority","Individuals with ICT skills, by type of skills: Changing privacy settings on your device, account or app to limit the sharing of personal data and information (e.g. name, contact information, photos): Male"
33798,"HHU781l_HHCMale","Male","HHU781l_HHTotalIndividual","%",130,"KWT","Kuwait","40.394040865866",2021,"","Communication and Information Technology Regulatory Authority","Individuals with ICT skills, by type of skills: Changing privacy settings on your device, account or app to limit the sharing of personal data and information (e.g. name, contact information, photos): Male"
33798,"HHU781l_HHCMale","Male","HHU781l_HHTotalIndividual","%",138,"LTU","Lithuania","34.7216949820039",2019,"Reference period last 12 months.","Statistics Lithuania","Individuals with ICT skills, by type of skills: Changing privacy settings on your device, account or app to limit the sharing of personal data and information (e.g. name, contact information, photos): Male"
33798,"HHU781l_HHCMale","Male","HHU781l_HHTotalIndividual","%",138,"LTU","Lithuania","28.5803208642598",2021,"","Statistics Lithuania","Individuals with ICT skills, by type of skills: Changing privacy settings on your device, account or app to limit the sharing of personal data and information (e.g. name, contact information, photos): Male"
33798,"HHU781l_HHCMale","Male","HHU781l_HHTotalIndividual","%",138,"LTU","Lithuania","33.9059929777862",2023,"","State Data Agency (Statistics Lithuania)","Individuals with ICT skills, by type of skills: Changing privacy settings on your device, account or app to limit the sharing of personal data and information (e.g. name, contact information, photos): Male"
33798,"HHU781l_HHCMale","Male","HHU781l_HHTotalIndividual","%",139,"LUX","Luxembourg","73.54633263701851",2025,"Eurostat's variable used : MAPS_RRGL=1 OR MAPS_LAP=1 OR MAPS_RAAD=1 OR PCOOK1=1 OR USLCOOK=1","Service Central de la Statistique et des Etudes Economiques (STATEC)","Individuals with ICT skills, by type of skills: Changing privacy settings on your device, account or app to limit the sharing of personal data and information (e.g. name, contact information, photos): Male"
33798,"HHU781l_HHCMale","Male","HHU781l_HHTotalIndividual","%",141,"MAC","Macao, China","34.4142951687624",2021,"","Statistics and Census Service","Individuals with ICT skills, by type of skills: Changing privacy settings on your device, account or app to limit the sharing of personal data and information (e.g. name, contact information, photos): Male"
33798,"HHU781l_HHCMale","Male","HHU781l_HHTotalIndividual","%",147,"MEX","Mexico","8.92051982652777",2017,"","Instituto Nacional de Estadística y Geografía (INEGI)","Individuals with ICT skills, by type of skills: Changing privacy settings on your device, account or app to limit the sharing of personal data and information (e.g. name, contact information, photos): Male"
33798,"HHU781l_HHCMale","Male","HHU781l_HHTotalIndividual","%",147,"MEX","Mexico","8.72983789697964",2018,"","Instituto Nacional de Estadística y Geografía (INEGI)","Individuals with ICT skills, by type of skills: Changing privacy settings on your device, account or app to limit the sharing of personal data and information (e.g. name, contact information, photos): Male"
33798,"HHU781l_HHCMale","Male","HHU781l_HHTotalIndividual","%",148,"MYS","Malaysia","63.1959719606144",2024,"Changing privacy settings on your devices, accounts or app to limit the sharing of personal data and information (E.g: name, contact information, photos)","Department of Statistics","Individuals with ICT skills, by type of skills: Changing privacy settings on your device, account or app to limit the sharing of personal data and information (e.g. name, contact information, photos): Male"
33798,"HHU781l_HHCMale","Male","HHU781l_HHTotalIndividual","%",151,"MLT","Malta","30.0659011007687",2019,"","National Statistics Office","Individuals with ICT skills, by type of skills: Changing privacy settings on your device, account or app to limit the sharing of personal data and information (e.g. name, contact information, photos): Male"
33798,"HHU781l_HHCMale","Male","HHU781l_HHTotalIndividual","%",155,"MAR","Morocco","27.890403055475",2021,"","Agence Nationale de Réglementation des Télécommunications (ANRT)","Individuals with ICT skills, by type of skills: Changing privacy settings on your device, account or app to limit the sharing of personal data and information (e.g. name, contact information, photos): Male"
33798,"HHU781l_HHCMale","Male","HHU781l_HHTotalIndividual","%",161,"MWI","Malawi","1.05572904031937",2023,"","National Statistical Office of Malawi","Individuals with ICT skills, by type of skills: Changing privacy settings on your device, account or app to limit the sharing of personal data and information (e.g. name, contact information, photos): Male"
33798,"HHU781l_HHCMale","Male","HHU781l_HHTotalIndividual","%",176,"OMN","Oman","48.9993986531447",2020,"","Ministry of Transport, Communications and Information Technology ","Individuals with ICT skills, by type of skills: Changing privacy settings on your device, account or app to limit the sharing of personal data and information (e.g. name, contact information, photos): Male"
33798,"HHU781l_HHCMale","Male","HHU781l_HHTotalIndividual","%",184,"PHL","Philippines","12.891599228729529",2024,"","Department of  Information and Communications Technology","Individuals with ICT skills, by type of skills: Changing privacy settings on your device, account or app to limit the sharing of personal data and information (e.g. name, contact information, photos): Male"
33798,"HHU781l_HHCMale","Male","HHU781l_HHTotalIndividual","%",191,"PRT","Portugal","19.0709412161039",2019,"Variable collected refers to: changing the settings of any software, including operating system or security programs","Statistics Portugal","Individuals with ICT skills, by type of skills: Changing privacy settings on your device, account or app to limit the sharing of personal data and information (e.g. name, contact information, photos): Male"
33798,"HHU781l_HHCMale","Male","HHU781l_HHTotalIndividual","%",191,"PRT","Portugal","22.4648103265964",2021,"","Statistics Portugal","Individuals with ICT skills, by type of skills: Changing privacy settings on your device, account or app to limit the sharing of personal data and information (e.g. name, contact information, photos): Male"
33798,"HHU781l_HHCMale","Male","HHU781l_HHTotalIndividual","%",191,"PRT","Portugal","22.8621629198956",2023,"","Instituto Nacional de Estatistica","Individuals with ICT skills, by type of skills: Changing privacy settings on your device, account or app to limit the sharing of personal data and information (e.g. name, contact information, photos): Male"
33798,"HHU781l_HHCMale","Male","HHU781l_HHTotalIndividual","%",202,"RUS","Russian Federation","8.42187896027804",2021,"Changing account access settings to increase their security (for example, using security questions, two-step verification when logging in to an account must be confirmed using an SMS code, the use of biometric data such as face recognition or fingerprints)","Federal State Statistics Service","Individuals with ICT skills, by type of skills: Changing privacy settings on your device, account or app to limit the sharing of personal data and information (e.g. name, contact information, photos): Male"
33798,"HHU781l_HHCMale","Male","HHU781l_HHTotalIndividual","%",202,"RUS","Russian Federation","11.1202913584912",2022,"Changing account access settings to increase their security (for example: using security questions, two-step verification when logging into an account must be confirmed using an SMS code, the use of biometric data such as face recognition or fingerprints) in the last 12 months","Federal State Statistics Service of the Russian Federation","Individuals with ICT skills, by type of skills: Changing privacy settings on your device, account or app to limit the sharing of personal data and information (e.g. name, contact information, photos): Male"
33798,"HHU781l_HHCMale","Male","HHU781l_HHTotalIndividual","%",202,"RUS","Russian Federation","10.668533701305",2023,"Restricting the use of personal data (for example, changing settings in the application or account to restrict the use of last name, first name, phone number, photos and other information)","Federal State Statistics Service of the Russian Federation","Individuals with ICT skills, by type of skills: Changing privacy settings on your device, account or app to limit the sharing of personal data and information (e.g. name, contact information, photos): Male"
33798,"HHU781l_HHCMale","Male","HHU781l_HHTotalIndividual","%",202,"RUS","Russian Federation","12.3689464001442",2024,"","Federal State Statistics Service of the Russian Federation","Individuals with ICT skills, by type of skills: Changing privacy settings on your device, account or app to limit the sharing of personal data and information (e.g. name, contact information, photos): Male"
33798,"HHU781l_HHCMale","Male","HHU781l_HHTotalIndividual","%",214,"SGP","Singapore","75.3478837741192",2021,"","Infocomm Media Development Authority (IMDA)","Individuals with ICT skills, by type of skills: Changing privacy settings on your device, account or app to limit the sharing of personal data and information (e.g. name, contact information, photos): Male"
33798,"HHU781l_HHCMale","Male","HHU781l_HHTotalIndividual","%",214,"SGP","Singapore","78.8146048101535",2022,"","Infocomm Media Development Authority","Individuals with ICT skills, by type of skills: Changing privacy settings on your device, account or app to limit the sharing of personal data and information (e.g. name, contact information, photos): Male"
33798,"HHU781l_HHCMale","Male","HHU781l_HHTotalIndividual","%",214,"SGP","Singapore","76.2163330897351",2023,"","Infocomm Media Development Authority","Individuals with ICT skills, by type of skills: Changing privacy settings on your device, account or app to limit the sharing of personal data and information (e.g. name, contact information, photos): Male"
33798,"HHU781l_HHCMale","Male","HHU781l_HHTotalIndividual","%",214,"SGP","Singapore","77.0007825497162",2024,"","Infocomm Media Development Authority","Individuals with ICT skills, by type of skills: Changing privacy settings on your device, account or app to limit the sharing of personal data and information (e.g. name, contact information, photos): Male"
33798,"HHU781l_HHCMale","Male","HHU781l_HHTotalIndividual","%",219,"CHE","Switzerland","56.41719796915494",2025,"D: Restriction of access to profiles/content on social networks or shared storage sites","Swiss Federal Statistical Office","Individuals with ICT skills, by type of skills: Changing privacy settings on your device, account or app to limit the sharing of personal data and information (e.g. name, contact information, photos): Male"
33798,"HHU781l_HHCMale","Male","HHU781l_HHTotalIndividual","%",236,"TUR","Türkiye","38.727501487071926",2025,"","Turkish Statistical Institute","Individuals with ICT skills, by type of skills: Changing privacy settings on your device, account or app to limit the sharing of personal data and information (e.g. name, contact information, photos): Male"
33798,"HHU781l_HHCMale","Male","HHU781l_HHTotalIndividual","%",239,"ARE","United Arab Emirates","49.3553861582463",2022,"","Telecommunications Regulatory Authority","Individuals with ICT skills, by type of skills: Changing privacy settings on your device, account or app to limit the sharing of personal data and information (e.g. name, contact information, photos): Male"
33798,"HHU781l_HHCMale","Male","HHU781l_HHTotalIndividual","%",239,"ARE","United Arab Emirates","52.7554843280457",2023,"Based on non-probabilistic sampling (snowballing) reweighted for representativeness","Telecommunications Regulatory Authority","Individuals with ICT skills, by type of skills: Changing privacy settings on your device, account or app to limit the sharing of personal data and information (e.g. name, contact information, photos): Male"
33798,"HHU781l_HHCMale","Male","HHU781l_HHTotalIndividual","%",239,"ARE","United Arab Emirates","60.7487361014877",2024,"","Telecommunications & Digital Government Regulatory Authority","Individuals with ICT skills, by type of skills: Changing privacy settings on your device, account or app to limit the sharing of personal data and information (e.g. name, contact information, photos): Male"
33798,"HHU781l_HHCMale","Male","HHU781l_HHTotalIndividual","%",241,"UKR","Ukraine","3.36139459012819",2020,"","State Statistics Service of Ukraine","Individuals with ICT skills, by type of skills: Changing privacy settings on your device, account or app to limit the sharing of personal data and information (e.g. name, contact information, photos): Male"
33798,"HHU781l_HHCMale","Male","HHU781l_HHTotalIndividual","%",241,"UKR","Ukraine","3.17312881519533",2021,"","State Statistics Service of Ukraine","Individuals with ICT skills, by type of skills: Changing privacy settings on your device, account or app to limit the sharing of personal data and information (e.g. name, contact information, photos): Male"
33798,"HHU781l_HHCMale","Male","HHU781l_HHTotalIndividual","%",242,"URY","Uruguay","53.4446514479253",2022,"","Instituto Nacional de Estadistica","Individuals with ICT skills, by type of skills: Changing privacy settings on your device, account or app to limit the sharing of personal data and information (e.g. name, contact information, photos): Male"
33798,"HHU781l_HHCMale","Male","HHU781l_HHTotalIndividual","%",242,"URY","Uruguay","77.57216960739136",2024,"","Instituto Nacional de Estadistica","Individuals with ICT skills, by type of skills: Changing privacy settings on your device, account or app to limit the sharing of personal data and information (e.g. name, contact information, photos): Male"
33798,"HHU781l_HHCMale","Male","HHU781l_HHTotalIndividual","%",245,"UZB","Uzbekistan","1.6",2022,"","Statistics Agency under the President of the Republic of Uzbekistan","Individuals with ICT skills, by type of skills: Changing privacy settings on your device, account or app to limit the sharing of personal data and information (e.g. name, contact information, photos): Male"
33798,"HHU781l_HHCMale","Male","HHU781l_HHTotalIndividual","%",250,"VNM","Viet Nam","5.53000003510209",2023,"","Ministry of Information and Communications","Individuals with ICT skills, by type of skills: Changing privacy settings on your device, account or app to limit the sharing of personal data and information (e.g. name, contact information, photos): Male"
33798,"HHU781l_HHCMale","Male","HHU781l_HHTotalIndividual","%",250,"VNM","Viet Nam","5.19",2024,"","General Statistics Office of Vietnam","Individuals with ICT skills, by type of skills: Changing privacy settings on your device, account or app to limit the sharing of personal data and information (e.g. name, contact information, photos): Male"
33798,"HHU781l_HHCMale","Male","HHU781l_HHTotalIndividual","%",260,"ZWE","Zimbabwe","8.54425475250035",2020,"","Zimbabwe National Statistics Agency (ZIMSTAT)","Individuals with ICT skills, by type of skills: Changing privacy settings on your device, account or app to limit the sharing of personal data and information (e.g. name, contact information, photos): Male"
33798,"HHU781l_HHCMale","Male","HHU781l_HHTotalIndividual","%",275,"BIH","Bosnia and Herzegovina","8.06172541445356",2021,"","Agency for statistics of Bosnia and Herzegovina","Individuals with ICT skills, by type of skills: Changing privacy settings on your device, account or app to limit the sharing of personal data and information (e.g. name, contact information, photos): Male"
33798,"HHU781l_HHCMale","Male","HHU781l_HHTotalIndividual","%",275,"BIH","Bosnia and Herzegovina","10.1712955493906",2023,"","Agency for Statistics of Bosnia and Herzegovina","Individuals with ICT skills, by type of skills: Changing privacy settings on your device, account or app to limit the sharing of personal data and information (e.g. name, contact information, photos): Male"
33798,"HHU781l_HHCMale","Male","HHU781l_HHTotalIndividual","%",275,"BIH","Bosnia and Herzegovina","12.2808810240813",2024,"","Agency for Statistics of Bosnia and Herzegovina","Individuals with ICT skills, by type of skills: Changing privacy settings on your device, account or app to limit the sharing of personal data and information (e.g. name, contact information, photos): Male"
33799,"HHU781l_HHCFemale","Female","HHU781l_HHTotalIndividual","%",10,"ALB","Albania","4.34043899783571",2020,"","INSTAT (Institute of Statistics)","Individuals with ICT skills, by type of skills: Changing privacy settings on your device, account or app to limit the sharing of personal data and information (e.g. name, contact information, photos): Female"
33799,"HHU781l_HHCFemale","Female","HHU781l_HHTotalIndividual","%",10,"ALB","Albania","6.61883467806839",2021,"","INSTAT (Institute of Statistics)","Individuals with ICT skills, by type of skills: Changing privacy settings on your device, account or app to limit the sharing of personal data and information (e.g. name, contact information, photos): Female"
33799,"HHU781l_HHCFemale","Female","HHU781l_HHTotalIndividual","%",10,"ALB","Albania","11.088382926657",2022,"","Institute of Statistics","Individuals with ICT skills, by type of skills: Changing privacy settings on your device, account or app to limit the sharing of personal data and information (e.g. name, contact information, photos): Female"
33799,"HHU781l_HHCFemale","Female","HHU781l_HHTotalIndividual","%",10,"ALB","Albania","10.9958658140207",2023,"","Institute of Statistics","Individuals with ICT skills, by type of skills: Changing privacy settings on your device, account or app to limit the sharing of personal data and information (e.g. name, contact information, photos): Female"
33799,"HHU781l_HHCFemale","Female","HHU781l_HHTotalIndividual","%",18,"SAU","Saudi Arabia","70.0215118026609",2021,"","Communications andI nformation Technology Commision","Individuals with ICT skills, by type of skills: Changing privacy settings on your device, account or app to limit the sharing of personal data and information (e.g. name, contact information, photos): Female"
33799,"HHU781l_HHCFemale","Female","HHU781l_HHTotalIndividual","%",18,"SAU","Saudi Arabia","74.8373315455502",2022,"","Communications & IT Commission","Individuals with ICT skills, by type of skills: Changing privacy settings on your device, account or app to limit the sharing of personal data and information (e.g. name, contact information, photos): Female"
33799,"HHU781l_HHCFemale","Female","HHU781l_HHTotalIndividual","%",18,"SAU","Saudi Arabia","75.2775930943456",2023,"Results are based on unweighted survey data","Communications & IT Commission","Individuals with ICT skills, by type of skills: Changing privacy settings on your device, account or app to limit the sharing of personal data and information (e.g. name, contact information, photos): Female"
33799,"HHU781l_HHCFemale","Female","HHU781l_HHTotalIndividual","%",18,"SAU","Saudi Arabia","81.0737662392322",2024,"Results are based on unweighted survey data using quota sampling","Communications, Space and Technology Commission","Individuals with ICT skills, by type of skills: Changing privacy settings on your device, account or app to limit the sharing of personal data and information (e.g. name, contact information, photos): Female"
33799,"HHU781l_HHCFemale","Female","HHU781l_HHTotalIndividual","%",25,"AZE","Azerbaijan","3.162784868001634",2025,"","State Statistical Committee of the Republic of Azerbaijan","Individuals with ICT skills, by type of skills: Changing privacy settings on your device, account or app to limit the sharing of personal data and information (e.g. name, contact information, photos): Female"
33799,"HHU781l_HHCFemale","Female","HHU781l_HHTotalIndividual","%",30,"BEL","Belgium","73.6277182501776",2023,"","Statbel (Directorate General Statistics - Statistics Belgium)","Individuals with ICT skills, by type of skills: Changing privacy settings on your device, account or app to limit the sharing of personal data and information (e.g. name, contact information, photos): Female"
33799,"HHU781l_HHCFemale","Female","HHU781l_HHTotalIndividual","%",34,"BGD","Bangladesh","5.07788712903088",2021,"","Bangladesh Bureau of Statistics (BBS)","Individuals with ICT skills, by type of skills: Changing privacy settings on your device, account or app to limit the sharing of personal data and information (e.g. name, contact information, photos): Female"
33799,"HHU781l_HHCFemale","Female","HHU781l_HHTotalIndividual","%",34,"BGD","Bangladesh","3.69127408424113",2023,"","Bangladesh Bureau of Statistics","Individuals with ICT skills, by type of skills: Changing privacy settings on your device, account or app to limit the sharing of personal data and information (e.g. name, contact information, photos): Female"
33799,"HHU781l_HHCFemale","Female","HHU781l_HHTotalIndividual","%",34,"BGD","Bangladesh","0.20910438094146513",2024,"","Bangladesh Bureau of Statistics","Individuals with ICT skills, by type of skills: Changing privacy settings on your device, account or app to limit the sharing of personal data and information (e.g. name, contact information, photos): Female"
33799,"HHU781l_HHCFemale","Female","HHU781l_HHTotalIndividual","%",35,"BHR","Bahrain","58.6840438132027",2020,"estimated based on 2020 residential survey","Telecommunications Regulatory Authority (TRA)","Individuals with ICT skills, by type of skills: Changing privacy settings on your device, account or app to limit the sharing of personal data and information (e.g. name, contact information, photos): Female"
33799,"HHU781l_HHCFemale","Female","HHU781l_HHTotalIndividual","%",35,"BHR","Bahrain","72.1509694122723",2023,"Estimated based on 2023 residential survey","TRA bahrain","Individuals with ICT skills, by type of skills: Changing privacy settings on your device, account or app to limit the sharing of personal data and information (e.g. name, contact information, photos): Female"
33799,"HHU781l_HHCFemale","Female","HHU781l_HHTotalIndividual","%",35,"BHR","Bahrain","68.60728141955296",2024,"","Telecommunications Regulatory Authority ","Individuals with ICT skills, by type of skills: Changing privacy settings on your device, account or app to limit the sharing of personal data and information (e.g. name, contact information, photos): Female"
33799,"HHU781l_HHCFemale","Female","HHU781l_HHTotalIndividual","%",37,"BLR","Belarus","31.7309314938895",2022,"","National Statistical Committee of the Republic of Belarus (Belstat)","Individuals with ICT skills, by type of skills: Changing privacy settings on your device, account or app to limit the sharing of personal data and information (e.g. name, contact information, photos): Female"
33799,"HHU781l_HHCFemale","Female","HHU781l_HHTotalIndividual","%",37,"BLR","Belarus","34.9083947860273",2023,"","National Statistical Committee of the Republic of Belarus (Belstat)","Individuals with ICT skills, by type of skills: Changing privacy settings on your device, account or app to limit the sharing of personal data and information (e.g. name, contact information, photos): Female"
